Product_ID,Region,Category,Base_Cost,Brand_Strength_Score,Price_Tier,Max Allowed Mark up%,Recommended_selling_price,Mark up % Used,Warning,Target_revenue,Target_margin
10304,France,Home Care,14.99,1,Value,10,16.489,10.00000000000001,OK,430000,0.29
10305,France,Food & Refreshment,12.13,6,Standard,28,15.5264,28.0,OK,430000,0.29
10306,UK,Food & Refreshment,11.91,6,Standard,28,15.2448,28.0,OK,520000,0.32
10307,Spain,Home Care,7.89,5,Standard,25,9.862499999999999,25.0,OK,410000,0.3
10308,France,Personal Care,4.85,2,Value,15,5.577499999999999,14.99999999999999,OK,430000,0.29
10309,Spain,Home Care,2.69,2,Value,10,2.959,10.00000000000001,OK,410000,0.3
10310,France,Personal Care,4.63,9,Premium,60,7.408,60.00000000000001,OK,430000,0.29
10311,Spain,Home Care,5.95,5,Standard,25,7.4375,25.0,OK,410000,0.3
10312,Germany,Food & Refreshment,11.47,5,Standard,28,14.6816,28.0,OK,460000,0.31
10313,Spain,Personal Care,8.33,7,Standard,30,10.829,30.0,OK,410000,0.3
10314,Germany,Personal Care,1.62,6,Standard,30,2.106,30.0,OK,460000,0.31
10315,Germany,Personal Care,0.76,2,Value,15,0.8739999999999999,14.99999999999999,OK,460000,0.31
10316,Spain,Food & Refreshment,1.98,1,Value,12,2.2176,12.00000000000001,OK,410000,0.3
10317,Germany,Home Care,6.45,5,Standard,25,8.0625,25.0,OK,460000,0.31
10318,UK,Food & Refreshment,14.03,4,Standard,28,17.9584,28.0,OK,520000,0.32
10319,Germany,Personal Care,9.74,3,Value,15,11.201,14.99999999999999,OK,460000,0.31
10320,France,Home Care,12.13,2,Value,10,13.343,10.00000000000001,OK,430000,0.29
10321,Spain,Food & Refreshment,7.26,10,Premium,55,11.253,55.00000000000001,OK,410000,0.3
10322,UK,Personal Care,5.74,2,Value,15,6.601,14.99999999999999,OK,520000,0.32
10323,Spain,Personal Care,2.07,4,Standard,30,2.691,30.0,OK,410000,0.3
10324,France,Food & Refreshment,13.2,2,Value,12,14.784,12.00000000000001,OK,430000,0.29
10325,France,Food & Refreshment,11.86,4,Standard,28,15.1808,28.0,OK,430000,0.29
10326,France,Food & Refreshment,2.94,3,Value,12,3.2928,12.00000000000001,OK,430000,0.29
10327,Germany,Personal Care,7.93,9,Premium,60,12.688,60.00000000000001,OK,460000,0.31
10328,Germany,Food & Refreshment,7.57,7,Standard,28,9.6896,28.0,OK,460000,0.31
10329,Spain,Personal Care,9.56,3,Value,15,10.994,14.99999999999999,OK,410000,0.3
10330,Spain,Food & Refreshment,14.22,8,Premium,55,22.041,55.00000000000001,OK,410000,0.3
10331,UK,Personal Care,8.91,9,Premium,60,14.256,60.00000000000001,OK,520000,0.32
10332,UK,Personal Care,8.33,7,Standard,30,10.829,30.0,OK,520000,0.32
10333,Spain,Home Care,1.23,6,Standard,25,1.5375,25.0,OK,410000,0.3
10334,Germany,Food & Refreshment,1.41,4,Standard,28,1.8048,28.0,OK,460000,0.31
10335,France,Food & Refreshment,3.22,5,Standard,28,4.1216,27.99999999999998,OK,430000,0.29
10336,Spain,Personal Care,0.97,8,Premium,60,1.552,60.00000000000001,OK,410000,0.3
10337,UK,Personal Care,11.28,3,Value,15,12.972,14.99999999999999,OK,520000,0.32
10338,Germany,Personal Care,10.99,2,Value,15,12.6385,14.99999999999999,OK,460000,0.31
10339,Spain,Home Care,2.47,3,Value,10,2.717000000000001,10.00000000000001,OK,410000,0.3
10340,Spain,Home Care,12.62,7,Standard,25,15.775,25.0,OK,410000,0.3
10341,Germany,Personal Care,2.74,8,Premium,60,4.384,60.00000000000001,OK,460000,0.31
10342,Spain,Food & Refreshment,4.87,1,Value,12,5.454400000000001,12.00000000000001,OK,410000,0.3
10343,Germany,Food & Refreshment,4.11,7,Standard,28,5.260800000000001,28.0,OK,460000,0.31
10344,France,Home Care,5.9,9,Premium,50,8.850000000000001,50.00000000000002,OK,430000,0.29
10345,Germany,Home Care,4.19,3,Value,10,4.609000000000001,10.00000000000001,OK,460000,0.31
10346,Germany,Personal Care,7.59,3,Value,15,8.728499999999999,14.99999999999999,OK,460000,0.31
10347,Germany,Food & Refreshment,6.41,8,Premium,55,9.935500000000001,55.00000000000001,OK,460000,0.31
10348,Spain,Personal Care,14.81,4,Standard,30,19.253,30.0,OK,410000,0.3
10349,Spain,Home Care,1.31,8,Premium,50,1.965,50.0,OK,410000,0.3
10350,Germany,Food & Refreshment,2.56,5,Standard,28,3.2768,28.0,OK,460000,0.31
10351,Spain,Food & Refreshment,1.27,3,Value,12,1.4224,12.00000000000001,OK,410000,0.3
10352,UK,Home Care,9.57,4,Standard,25,11.9625,25.0,OK,520000,0.32
10353,UK,Personal Care,1.29,4,Standard,30,1.677,30.0,OK,520000,0.32
10354,Spain,Personal Care,12.63,8,Premium,60,20.208,60.00000000000001,OK,410000,0.3
10355,Spain,Food & Refreshment,7.92,6,Standard,28,10.1376,28.0,OK,410000,0.3
10356,Germany,Home Care,8.14,7,Standard,25,10.175,25.0,OK,460000,0.31
10357,France,Food & Refreshment,8.64,9,Premium,55,13.392,55.00000000000001,OK,430000,0.29
10358,Spain,Home Care,2.98,6,Standard,25,3.725,25.0,OK,410000,0.3
10359,UK,Personal Care,3.37,3,Value,15,3.8755,14.99999999999999,OK,520000,0.32
10360,Germany,Home Care,5.12,3,Value,10,5.632000000000001,10.00000000000001,OK,460000,0.31
10361,Spain,Personal Care,9.11,3,Value,15,10.4765,14.99999999999999,OK,410000,0.3
10362,UK,Home Care,3.55,10,Premium,50,5.324999999999999,49.99999999999998,OK,520000,0.32
10363,UK,Food & Refreshment,2.19,2,Value,12,2.4528,12.00000000000001,OK,520000,0.32
10364,France,Personal Care,14.57,1,Value,15,16.7555,14.99999999999999,OK,430000,0.29
10365,Germany,Food & Refreshment,0.82,10,Premium,55,1.271,55.00000000000001,OK,460000,0.31
10366,Germany,Food & Refreshment,12.14,1,Value,12,13.5968,12.00000000000001,OK,460000,0.31
10367,France,Personal Care,11.93,4,Standard,30,15.509,30.0,OK,430000,0.29
10368,France,Personal Care,4.81,3,Value,15,5.531499999999999,14.99999999999999,OK,430000,0.29
10369,Germany,Food & Refreshment,2.47,5,Standard,28,3.1616,28.0,OK,460000,0.31
10370,Germany,Food & Refreshment,2.61,9,Premium,55,4.0455,55.00000000000001,OK,460000,0.31
10371,Spain,Food & Refreshment,10.61,8,Premium,55,16.4455,55.00000000000001,OK,410000,0.3
10372,Spain,Food & Refreshment,9.82,9,Premium,55,15.221,55.00000000000001,OK,410000,0.3
10373,France,Personal Care,11.85,5,Standard,30,15.405,30.0,OK,430000,0.29
10374,Spain,Personal Care,14.09,8,Premium,60,22.544,60.00000000000001,OK,410000,0.3
10375,UK,Food & Refreshment,10.53,4,Standard,28,13.4784,28.0,OK,520000,0.32
10376,Spain,Home Care,2.76,5,Standard,25,3.45,25.0,OK,410000,0.3
10377,Spain,Home Care,4.03,3,Value,10,4.433000000000001,10.00000000000001,OK,410000,0.3
10378,UK,Personal Care,12.71,5,Standard,30,16.523,30.00000000000003,OK,520000,0.32
10379,France,Food & Refreshment,3.53,3,Value,12,3.9536,12.00000000000001,OK,430000,0.29
10380,UK,Food & Refreshment,1.55,5,Standard,28,1.984,28.0,OK,520000,0.32
10381,Spain,Personal Care,10.7,5,Standard,30,13.91,30.0,OK,410000,0.3
10382,France,Home Care,6.34,6,Standard,25,7.925,25.0,OK,430000,0.29
10383,Spain,Home Care,13.84,9,Premium,50,20.76,49.99999999999998,OK,410000,0.3
10384,UK,Home Care,9.93,1,Value,10,10.923,10.00000000000001,OK,520000,0.32
10385,UK,Personal Care,1.81,10,Premium,60,2.896,60.00000000000001,OK,520000,0.32
10386,Spain,Home Care,14.24,6,Standard,25,17.8,25.0,OK,410000,0.3
10387,Germany,Personal Care,4.25,1,Value,15,4.887499999999999,14.99999999999999,OK,460000,0.31
10388,Germany,Personal Care,5.39,6,Standard,30,7.007,30.0,OK,460000,0.31
10389,UK,Food & Refreshment,6.33,2,Value,12,7.089600000000001,12.00000000000001,OK,520000,0.32
10390,UK,Home Care,1.24,8,Premium,50,1.86,50.0,OK,520000,0.32
10391,Germany,Personal Care,7.7,3,Value,15,8.854999999999999,14.99999999999997,OK,460000,0.31
10392,Germany,Home Care,2.29,10,Premium,50,3.435,50.0,OK,460000,0.31
10393,Spain,Home Care,6.31,6,Standard,25,7.887499999999999,25.0,OK,410000,0.3
10394,Spain,Food & Refreshment,5.59,6,Standard,28,7.1552,28.0,OK,410000,0.3
10395,Germany,Home Care,11.71,4,Standard,25,14.6375,25.0,OK,460000,0.31
10396,Spain,Food & Refreshment,12.15,5,Standard,28,15.552,28.0,OK,410000,0.3
10397,Spain,Personal Care,2.72,2,Value,15,3.128,14.99999999999999,OK,410000,0.3
10398,France,Home Care,5.81,10,Premium,50,8.715,50.0,OK,430000,0.29
10399,Spain,Personal Care,5.91,10,Premium,60,9.456000000000001,60.00000000000001,OK,410000,0.3
10400,UK,Home Care,2.7,8,Premium,50,4.050000000000001,50.00000000000002,OK,520000,0.32
10401,Spain,Personal Care,12.08,10,Premium,60,19.328,60.00000000000003,OK,410000,0.3
10402,Spain,Home Care,10.75,7,Standard,25,13.4375,25.0,OK,410000,0.3
10403,Germany,Home Care,3.26,10,Premium,50,4.89,50.0,OK,460000,0.31
10404,UK,Home Care,5.82,6,Standard,25,7.275,25.0,OK,520000,0.32
10405,Spain,Home Care,2.03,7,Standard,25,2.5375,25.0,OK,410000,0.3
10406,Spain,Home Care,9.61,1,Value,10,10.571,10.00000000000001,OK,410000,0.3
10407,France,Home Care,2.26,5,Standard,25,2.825,25.0,OK,430000,0.29
10408,Spain,Home Care,14.8,7,Standard,25,18.5,25.0,OK,410000,0.3
10409,Spain,Home Care,11.82,1,Value,10,13.002,10.00000000000001,OK,410000,0.3
10410,France,Home Care,6.16,2,Value,10,6.776000000000001,10.00000000000001,OK,430000,0.29
10411,Germany,Personal Care,8.89,9,Premium,60,14.224,60.00000000000001,OK,460000,0.31
10412,Spain,Food & Refreshment,13.71,3,Value,12,15.3552,12.00000000000001,OK,410000,0.3
10413,France,Home Care,8.53,6,Standard,25,10.6625,25.0,OK,430000,0.29
10414,UK,Food & Refreshment,3.03,7,Standard,28,3.8784,28.0,OK,520000,0.32
10415,Germany,Home Care,5.99,9,Premium,50,8.985,49.99999999999998,OK,460000,0.31
10416,UK,Home Care,12.73,5,Standard,25,15.9125,25.0,OK,520000,0.32
10417,UK,Personal Care,9.84,4,Standard,30,12.792,30.0,OK,520000,0.32
10418,France,Personal Care,9.94,2,Value,15,11.431,14.99999999999999,OK,430000,0.29
10419,Spain,Food & Refreshment,13.07,3,Value,12,14.6384,12.00000000000001,OK,410000,0.3
10420,France,Personal Care,13.46,5,Standard,30,17.498,30.0,OK,430000,0.29
10421,France,Personal Care,13.84,2,Value,15,15.916,14.99999999999999,OK,430000,0.29
10422,France,Food & Refreshment,1.88,4,Standard,28,2.4064,28.0,OK,430000,0.29
10423,France,Personal Care,8.39,1,Value,15,9.6485,14.99999999999999,OK,430000,0.29
10424,Germany,Home Care,11.24,4,Standard,25,14.05,25.0,OK,460000,0.31
10425,Spain,Food & Refreshment,11.48,7,Standard,28,14.6944,28.0,OK,410000,0.3
10426,UK,Food & Refreshment,9.3,3,Value,12,10.416,12.00000000000001,OK,520000,0.32
10427,UK,Home Care,2.92,10,Premium,50,4.38,50.0,OK,520000,0.32
10428,Spain,Personal Care,12.06,8,Premium,60,19.296,60.00000000000001,OK,410000,0.3
10429,UK,Food & Refreshment,10.94,6,Standard,28,14.0032,28.0,OK,520000,0.32
10430,Spain,Food & Refreshment,1.75,6,Standard,28,2.24,28.0,OK,410000,0.3
10431,UK,Home Care,7.23,1,Value,10,7.953000000000001,10.00000000000001,OK,520000,0.32
10432,France,Home Care,3.02,5,Standard,25,3.775,25.0,OK,430000,0.29
10433,UK,Personal Care,5.39,3,Value,15,6.198499999999999,14.99999999999999,OK,520000,0.32
10434,Spain,Food & Refreshment,0.76,10,Premium,55,1.178,55.00000000000003,OK,410000,0.3
10435,Spain,Personal Care,6.3,1,Value,15,7.244999999999999,14.99999999999999,OK,410000,0.3
10436,Spain,Personal Care,8.47,8,Premium,60,13.552,60.00000000000001,OK,410000,0.3
10437,Spain,Home Care,9.48,7,Standard,25,11.85,25.0,OK,410000,0.3
10438,Spain,Food & Refreshment,10.12,7,Standard,28,12.9536,28.0,OK,410000,0.3
10439,Germany,Food & Refreshment,12.63,10,Premium,55,19.5765,55.00000000000001,OK,460000,0.31
10440,Germany,Food & Refreshment,3.62,10,Premium,55,5.611000000000001,55.00000000000001,OK,460000,0.31
10441,UK,Home Care,2.25,10,Premium,50,3.375,50.0,OK,520000,0.32
10442,Spain,Home Care,12.85,4,Standard,25,16.0625,25.0,OK,410000,0.3
10443,UK,Home Care,2.77,6,Standard,25,3.4625,25.0,OK,520000,0.32
10444,Spain,Home Care,14.63,9,Premium,50,21.945,50.0,OK,410000,0.3
10445,Spain,Home Care,12.72,3,Value,10,13.992,10.00000000000001,OK,410000,0.3
10446,Germany,Food & Refreshment,7.76,9,Premium,55,12.028,55.00000000000001,OK,460000,0.31
10447,Germany,Personal Care,14.73,4,Standard,30,19.149,30.0,OK,460000,0.31
10448,France,Food & Refreshment,1.91,5,Standard,28,2.4448,28.0,OK,430000,0.29
10449,Germany,Personal Care,4.89,7,Standard,30,6.357,30.0,OK,460000,0.31
10450,France,Home Care,9.75,6,Standard,25,12.1875,25.0,OK,430000,0.29
10451,France,Personal Care,5.58,10,Premium,60,8.928,60.00000000000001,OK,430000,0.29
10452,France,Food & Refreshment,13.96,8,Premium,55,21.638,55.00000000000001,OK,430000,0.29
10453,France,Food & Refreshment,1.45,8,Premium,55,2.2475,55.00000000000001,OK,430000,0.29
10454,France,Personal Care,8.47,8,Premium,60,13.552,60.00000000000001,OK,430000,0.29
10455,UK,Home Care,9.07,3,Value,10,9.977,10.00000000000001,OK,520000,0.32
10456,Germany,Home Care,9.96,10,Premium,50,14.94,50.0,OK,460000,0.31
10457,France,Food & Refreshment,4.21,6,Standard,28,5.3888,28.0,OK,430000,0.29
10458,Spain,Personal Care,5.79,7,Standard,30,7.527,30.0,OK,410000,0.3
10459,Germany,Home Care,12.73,9,Premium,50,19.095,49.99999999999998,OK,460000,0.31
10460,Germany,Home Care,3.33,10,Premium,50,4.995,50.0,OK,460000,0.31
10461,France,Food & Refreshment,12.49,10,Premium,55,19.3595,55.00000000000001,OK,430000,0.29
10462,UK,Home Care,8.66,4,Standard,25,10.825,25.0,OK,520000,0.32
10463,France,Personal Care,11.55,5,Standard,30,15.015,30.0,OK,430000,0.29
10464,UK,Food & Refreshment,10.85,8,Premium,55,16.8175,55.00000000000001,OK,520000,0.32
10465,Spain,Food & Refreshment,3.51,1,Value,12,3.9312,12.00000000000001,OK,410000,0.3
10466,Germany,Personal Care,8.75,6,Standard,30,11.375,30.0,OK,460000,0.31
10467,Spain,Food & Refreshment,13.08,4,Standard,28,16.7424,28.0,OK,410000,0.3
10468,UK,Home Care,6.77,5,Standard,25,8.462499999999999,24.99999999999998,OK,520000,0.32
10469,UK,Home Care,14.52,5,Standard,25,18.15,25.0,OK,520000,0.32
10470,Spain,Personal Care,7.06,2,Value,15,8.119,15.00000000000001,OK,410000,0.3
10471,UK,Home Care,2.57,8,Premium,50,3.855,50.0,OK,520000,0.32
10472,Spain,Personal Care,6.15,2,Value,15,7.0725,14.99999999999999,OK,410000,0.3
10473,Germany,Personal Care,14.3,4,Standard,30,18.59,29.99999999999998,OK,460000,0.31
10474,Spain,Home Care,5.14,5,Standard,25,6.425,25.0,OK,410000,0.3
10475,Germany,Personal Care,13.09,1,Value,15,15.0535,14.99999999999999,OK,460000,0.31
10476,Spain,Home Care,13.28,6,Standard,25,16.6,25.0,OK,410000,0.3
10477,UK,Food & Refreshment,5.58,2,Value,12,6.249600000000001,12.00000000000001,OK,520000,0.32
10478,Spain,Food & Refreshment,1.71,5,Standard,28,2.1888,28.0,OK,410000,0.3
10479,UK,Personal Care,11.01,6,Standard,30,14.313,30.0,OK,520000,0.32
10480,Spain,Home Care,5.02,8,Premium,50,7.529999999999999,50.0,OK,410000,0.3
10481,Spain,Home Care,11.85,9,Premium,50,17.775,50.0,OK,410000,0.3
10482,France,Food & Refreshment,6.92,6,Standard,28,8.8576,28.0,OK,430000,0.29
10483,UK,Food & Refreshment,7.54,5,Standard,28,9.651200000000001,28.00000000000002,OK,520000,0.32
10484,France,Home Care,11.78,4,Standard,25,14.725,25.0,OK,430000,0.29
10485,UK,Personal Care,6.04,2,Value,15,6.946,14.99999999999999,OK,520000,0.32
10486,France,Food & Refreshment,6.93,2,Value,12,7.7616,12.00000000000001,OK,430000,0.29
10487,Germany,Personal Care,5.95,7,Standard,30,7.735,30.0,OK,460000,0.31
10488,Spain,Personal Care,5.83,5,Standard,30,7.579000000000001,30.0,OK,410000,0.3
10489,UK,Food & Refreshment,8.13,7,Standard,28,10.4064,28.0,OK,520000,0.32
10490,UK,Personal Care,12.23,1,Value,15,14.0645,14.99999999999999,OK,520000,0.32
10491,Spain,Personal Care,5.75,1,Value,15,6.6125,14.99999999999999,OK,410000,0.3
10492,UK,Home Care,8.1,5,Standard,25,10.125,25.0,OK,520000,0.32
10493,UK,Personal Care,10.23,2,Value,15,11.7645,14.99999999999999,OK,520000,0.32
10494,France,Home Care,4.41,8,Premium,50,6.615,50.0,OK,430000,0.29
10495,UK,Food & Refreshment,4.52,3,Value,12,5.0624,12.00000000000001,OK,520000,0.32
10496,Germany,Food & Refreshment,14.03,1,Value,12,15.7136,12.00000000000001,OK,460000,0.31
10497,Germany,Home Care,10.99,2,Value,10,12.089,10.00000000000001,OK,460000,0.31
10498,Spain,Food & Refreshment,8.87,10,Premium,55,13.7485,55.00000000000001,OK,410000,0.3
10499,UK,Personal Care,9.89,10,Premium,60,15.824,60.00000000000001,OK,520000,0.32
10500,Spain,Personal Care,0.92,7,Standard,30,1.196,30.0,OK,410000,0.3
10501,Germany,Personal Care,9.46,6,Standard,30,12.298,30.0,OK,460000,0.31
10502,UK,Food & Refreshment,7.89,8,Premium,55,12.2295,55.00000000000001,OK,520000,0.32
10503,UK,Personal Care,8.41,7,Standard,30,10.933,30.0,OK,520000,0.32
10504,Spain,Food & Refreshment,5.71,10,Premium,55,8.8505,55.00000000000001,OK,410000,0.3
10505,Germany,Personal Care,1.68,8,Premium,60,2.688,60.00000000000001,OK,460000,0.31
10506,UK,Home Care,3.3,3,Value,10,3.63,10.00000000000001,OK,520000,0.32
10507,Spain,Food & Refreshment,14.29,6,Standard,28,18.2912,28.0,OK,410000,0.3
10508,Germany,Food & Refreshment,6.43,7,Standard,28,8.2304,28.0,OK,460000,0.31
10509,Spain,Personal Care,7.27,10,Premium,60,11.632,60.00000000000001,OK,410000,0.3
10510,France,Food & Refreshment,1.26,1,Value,12,1.4112,12.00000000000001,OK,430000,0.29
10511,UK,Food & Refreshment,1.04,1,Value,12,1.1648,12.00000000000001,OK,520000,0.32
10512,France,Home Care,10.9,7,Standard,25,13.625,25.0,OK,430000,0.29
10513,Germany,Home Care,8.3,3,Value,10,9.13,10.00000000000001,OK,460000,0.31
10514,France,Personal Care,7.88,3,Value,15,9.062,14.99999999999999,OK,430000,0.29
10515,France,Home Care,4.03,5,Standard,25,5.037500000000001,25.0,OK,430000,0.29
10516,Germany,Personal Care,11.3,6,Standard,30,14.69,30.0,OK,460000,0.31
10517,Spain,Personal Care,2.94,2,Value,15,3.381,14.99999999999999,OK,410000,0.3
10518,France,Personal Care,3.25,3,Value,15,3.7375,14.99999999999999,OK,430000,0.29
10519,Spain,Food & Refreshment,7.18,6,Standard,28,9.1904,28.0,OK,410000,0.3
10520,France,Home Care,4.65,3,Value,10,5.115000000000001,10.00000000000001,OK,430000,0.29
10521,Spain,Personal Care,4.09,5,Standard,30,5.317,30.0,OK,410000,0.3
10522,Germany,Home Care,9.86,9,Premium,50,14.79,50.0,OK,460000,0.31
10523,France,Personal Care,9.94,3,Value,15,11.431,14.99999999999999,OK,430000,0.29
10524,Germany,Home Care,12.46,6,Standard,25,15.575,25.0,OK,460000,0.31
10525,France,Home Care,6.56,5,Standard,25,8.2,25.0,OK,430000,0.29
10526,Germany,Personal Care,1.56,5,Standard,30,2.028,30.0,OK,460000,0.31
10527,Germany,Food & Refreshment,4.47,6,Standard,28,5.7216,28.0,OK,460000,0.31
10528,France,Home Care,14.71,6,Standard,25,18.3875,25.00000000000002,OK,430000,0.29
10529,France,Food & Refreshment,9.15,1,Value,12,10.248,12.00000000000001,OK,430000,0.29
10530,France,Food & Refreshment,10.79,9,Premium,55,16.7245,55.00000000000001,OK,430000,0.29
10531,UK,Personal Care,0.61,5,Standard,30,0.793,30.0,OK,520000,0.32
10532,Spain,Personal Care,8.01,1,Value,15,9.2115,14.99999999999999,OK,410000,0.3
10533,UK,Personal Care,1.04,8,Premium,60,1.664,60.00000000000001,OK,520000,0.32
10534,UK,Home Care,8.75,7,Standard,25,10.9375,25.0,OK,520000,0.32
10535,Germany,Personal Care,13.85,7,Standard,30,18.005,30.0,OK,460000,0.31
10536,France,Personal Care,14.54,5,Standard,30,18.902,30.0,OK,430000,0.29
10537,Spain,Home Care,8.34,1,Value,10,9.174000000000001,10.00000000000001,OK,410000,0.3
10538,Germany,Home Care,7.14,9,Premium,50,10.71,50.0,OK,460000,0.31
10539,UK,Personal Care,14.2,9,Premium,60,22.72,60.00000000000001,OK,520000,0.32
10540,France,Personal Care,10.27,8,Premium,60,16.432,59.99999999999999,OK,430000,0.29
10541,Germany,Personal Care,1.44,5,Standard,30,1.872,30.0,OK,460000,0.31
10542,France,Personal Care,7.25,3,Value,15,8.337499999999999,14.99999999999999,OK,430000,0.29
10543,Germany,Food & Refreshment,3.98,8,Premium,55,6.169,55.00000000000001,OK,460000,0.31
10544,France,Food & Refreshment,7.31,1,Value,12,8.1872,12.00000000000001,OK,430000,0.29
10545,UK,Personal Care,7.1,3,Value,15,8.165,14.99999999999999,OK,520000,0.32
10546,Spain,Food & Refreshment,8.94,7,Standard,28,11.4432,28.0,OK,410000,0.3
10547,UK,Home Care,5.67,4,Standard,25,7.0875,25.0,OK,520000,0.32
10548,Spain,Food & Refreshment,2.88,7,Standard,28,3.6864,28.0,OK,410000,0.3
10549,France,Food & Refreshment,7.8,5,Standard,28,9.984,28.0,OK,430000,0.29
10550,Germany,Personal Care,12.54,6,Standard,30,16.302,30.0,OK,460000,0.31
10551,UK,Food & Refreshment,10.13,7,Standard,28,12.9664,28.0,OK,520000,0.32
10552,Spain,Food & Refreshment,5.41,10,Premium,55,8.3855,55.00000000000001,OK,410000,0.3
10553,UK,Food & Refreshment,14.07,7,Standard,28,18.0096,28.00000000000002,OK,520000,0.32
10554,Spain,Food & Refreshment,13.73,7,Standard,28,17.5744,28.0,OK,410000,0.3
10555,UK,Home Care,3.54,7,Standard,25,4.425,25.0,OK,520000,0.32
10556,Spain,Personal Care,1.07,7,Standard,30,1.391,30.0,OK,410000,0.3
10557,Spain,Personal Care,11.25,3,Value,15,12.9375,14.99999999999999,OK,410000,0.3
10558,France,Home Care,12.5,3,Value,10,13.75,10.00000000000001,OK,430000,0.29
10559,Spain,Food & Refreshment,14.53,7,Standard,28,18.5984,28.0,OK,410000,0.3
10560,France,Home Care,13.4,2,Value,10,14.74,10.00000000000001,OK,430000,0.29
10561,Spain,Food & Refreshment,9.21,2,Value,12,10.3152,12.00000000000001,OK,410000,0.3
10562,Germany,Home Care,8.19,3,Value,10,9.009,10.00000000000001,OK,460000,0.31
10563,Germany,Personal Care,0.9,4,Standard,30,1.17,30.0,OK,460000,0.31
10564,Germany,Personal Care,4.08,6,Standard,30,5.304,30.0,OK,460000,0.31
10565,Spain,Personal Care,7.16,8,Premium,60,11.456,60.00000000000001,OK,410000,0.3
10566,France,Food & Refreshment,9.61,10,Premium,55,14.8955,55.00000000000001,OK,430000,0.29
